film_id;film_title;key;value;link
47778;Cast Away;studio;Playtone;letterboxd.com/studio/playtone/
47778;Cast Away;country;USA;letterboxd.com/films/country/usa/
47778;Cast Away;language;English;letterboxd.com/films/language/english/
47778;Cast Away;language;Russian;letterboxd.com/films/language/russian/
47778;Cast Away;language;English;letterboxd.com/films/language/english/
49396;Charlie's Angels;studio;Columbia Pictures;letterboxd.com/studio/columbia-pictures/
49396;Charlie's Angels;studio;Tall Trees Productions;letterboxd.com/studio/tall-trees-productions/
49396;Charlie's Angels;studio;Flower Films;letterboxd.com/studio/flower-films-1/
49396;Charlie's Angels;studio;Leonard Goldberg Productions;letterboxd.com/studio/leonard-goldberg-productions/
49396;Charlie's Angels;country;USA;letterboxd.com/films/country/usa/
49396;Charlie's Angels;language;English;letterboxd.com/films/language/english/
49396;Charlie's Angels;language;English;letterboxd.com/films/language/english/
49396;Charlie's Angels;language;German;letterboxd.com/films/language/german/
49396;Charlie's Angels;language;Finnish;letterboxd.com/films/language/finnish/
49396;Charlie's Angels;language;Japanese;letterboxd.com/films/language/japanese/
49396;Charlie's Angels;language;Cantonese;letterboxd.com/films/language/cantonese/
46027;Pay It Forward;studio;Bel Air Entertainment;letterboxd.com/studio/bel-air-entertainment/
46027;Pay It Forward;studio;Warner Bros. Pictures;letterboxd.com/studio/warner-bros-pictures/
46027;Pay It Forward;studio;Tapestry Films;letterboxd.com/studio/tapestry-films/
46027;Pay It Forward;country;USA;letterboxd.com/films/country/usa/
46027;Pay It Forward;language;English;letterboxd.com/films/language/english/
24788;A Dog's Will;studio;Lereby Produções;letterboxd.com/studio/lereby-producoes-1/
24788;A Dog's Will;studio;Globo Filmes;letterboxd.com/studio/globo-filmes/
24788;A Dog's Will;country;Brazil;letterboxd.com/films/country/brazil/
24788;A Dog's Will;language;Portuguese;letterboxd.com/films/language/portuguese/
24788;A Dog's Will;language;Latin;letterboxd.com/films/language/latin/
24788;A Dog's Will;language;Portuguese;letterboxd.com/films/language/portuguese/
51973;Memento;studio;Newmarket Films;letterboxd.com/studio/newmarket-films/
51973;Memento;studio;Summit Entertainment;letterboxd.com/studio/summit-entertainment/
51973;Memento;studio;Team Todd;letterboxd.com/studio/team-todd/
51973;Memento;studio;I Remember Productions;letterboxd.com/studio/i-remember-productions/
51973;Memento;country;USA;letterboxd.com/films/country/usa/
51973;Memento;language;English;letterboxd.com/films/language/english/
51943;Snatch;studio;SKA Films;letterboxd.com/studio/ska-films/
51943;Snatch;country;UK;letterboxd.com/films/country/uk/
51943;Snatch;language;English;letterboxd.com/films/language/english/
51943;Snatch;language;English;letterboxd.com/films/language/english/
51943;Snatch;language;Russian;letterboxd.com/films/language/russian/
27723;X-Men;studio;The Donners' Company;letterboxd.com/studio/the-donners-company-1/
27723;X-Men;studio;Bad Hat Harry Productions;letterboxd.com/studio/bad-hat-harry-productions/
27723;X-Men;studio;20th Century Fox;letterboxd.com/studio/20th-century-fox/
27723;X-Men;studio;Marvel Entertainment Group;letterboxd.com/studio/marvel-entertainment-group/
27723;X-Men;country;USA;letterboxd.com/films/country/usa/
27723;X-Men;language;English;letterboxd.com/films/language/english/
50589;The Patriot;studio;Columbia Pictures;letterboxd.com/studio/columbia-pictures/
50589;The Patriot;studio;Mutual Film Company;letterboxd.com/studio/mutual-film-company/
50589;The Patriot;studio;Centropolis Entertainment;letterboxd.com/studio/centropolis-entertainment/
50589;The Patriot;studio;Global Medien KG;letterboxd.com/studio/global-medien-kg/
50589;The Patriot;country;Germany;letterboxd.com/films/country/germany/
50589;The Patriot;country;USA;letterboxd.com/films/country/usa/
50589;The Patriot;language;English;letterboxd.com/films/language/english/
50499;The Perfect Storm;studio;Baltimore / Spring Creek Pictures;letterboxd.com/studio/baltimore-spring-creek-productions/
50499;The Perfect Storm;studio;Radiant Productions;letterboxd.com/studio/radiant-productions/
50499;The Perfect Storm;studio;Warner Bros. Pictures;letterboxd.com/studio/warner-bros-pictures/
50499;The Perfect Storm;country;USA;letterboxd.com/films/country/usa/
50499;The Perfect Storm;language;English;letterboxd.com/films/language/english/
51309;In the Mood for Love;studio;Block 2 Pictures;letterboxd.com/studio/block-2-pictures-1/
51309;In the Mood for Love;studio;Jet Tone Films;letterboxd.com/studio/jet-tone-films/
51309;In the Mood for Love;studio;Paradis Films;letterboxd.com/studio/paradis-films/
51309;In the Mood for Love;country;France;letterboxd.com/films/country/france/
51309;In the Mood for Love;country;Hong Kong;letterboxd.com/films/country/hong-kong/
51309;In the Mood for Love;language;Cantonese;letterboxd.com/films/language/cantonese/
51309;In the Mood for Love;language;Cantonese;letterboxd.com/films/language/cantonese/
51309;In the Mood for Love;language;French;letterboxd.com/films/language/french/
51309;In the Mood for Love;language;Spanish;letterboxd.com/films/language/spanish/
51905;Crouching Tiger, Hidden Dragon;studio;Columbia Pictures Film Production Asia;letterboxd.com/studio/columbia-pictures-film-production-asia-1/
51905;Crouching Tiger, Hidden Dragon;studio;Good Machine;letterboxd.com/studio/good-machine/
51905;Crouching Tiger, Hidden Dragon;studio;Edko Films;letterboxd.com/studio/edko-films/
51905;Crouching Tiger, Hidden Dragon;studio;Zoom Hunt;letterboxd.com/studio/zoom-hunt/
51905;Crouching Tiger, Hidden Dragon;studio;Ang Lee Productions;letterboxd.com/studio/ang-lee-productions/
51905;Crouching Tiger, Hidden Dragon;country;Hong Kong;letterboxd.com/films/country/hong-kong/
51905;Crouching Tiger, Hidden Dragon;country;Taiwan;letterboxd.com/films/country/taiwan/
51905;Crouching Tiger, Hidden Dragon;country;USA;letterboxd.com/films/country/usa/
51905;Crouching Tiger, Hidden Dragon;language;Chinese;letterboxd.com/films/language/chinese/
2701;Dancer in the Dark;studio;Zentropa Entertainments;letterboxd.com/studio/zentropa-entertainments/
2701;Dancer in the Dark;studio;DR;letterboxd.com/studio/dr-1/
2701;Dancer in the Dark;studio;SVT Drama;letterboxd.com/studio/svt-drama-1/
2701;Dancer in the Dark;studio;ARTE;letterboxd.com/studio/arte-1/
2701;Dancer in the Dark;studio;France 3 Cinéma;letterboxd.com/studio/france-3-cinema-1/
2701;Dancer in the Dark;studio;Blind Spot Pictures;letterboxd.com/studio/blind-spot-pictures/
2701;Dancer in the Dark;studio;Liberator Productions;letterboxd.com/studio/liberator-productions/
2701;Dancer in the Dark;studio;Íslenska kvikmyndasamsteypan;letterboxd.com/studio/islenska-kvikmyndasamsteypan/
2701;Dancer in the Dark;studio;Pain Unlimited Filmproduktion;letterboxd.com/studio/pain-unlimited-gmbh-filmproduktion/
2701;Dancer in the Dark;studio;Trust Film Svenska;letterboxd.com/studio/trust-film-svenska/
2701;Dancer in the Dark;studio;Cinematograph;letterboxd.com/studio/cinematograph-a-s/
2701;Dancer in the Dark;studio;What Else?;letterboxd.com/studio/what-else-bv/
2701;Dancer in the Dark;studio;ARTE France Cinéma;letterboxd.com/studio/arte-france-cinema-5/
2701;Dancer in the Dark;studio;Film i Väst;letterboxd.com/studio/film-i-vast/
2701;Dancer in the Dark;studio;WDR;letterboxd.com/studio/wdr/
2701;Dancer in the Dark;country;Denmark;letterboxd.com/films/country/denmark/
2701;Dancer in the Dark;country;Finland;letterboxd.com/films/country/finland/
2701;Dancer in the Dark;country;France;letterboxd.com/films/country/france/
2701;Dancer in the Dark;country;Germany;letterboxd.com/films/country/germany/
2701;Dancer in the Dark;country;Iceland;letterboxd.com/films/country/iceland/
2701;Dancer in the Dark;country;Netherlands;letterboxd.com/films/country/netherlands/
2701;Dancer in the Dark;country;Norway;letterboxd.com/films/country/norway/
2701;Dancer in the Dark;country;Sweden;letterboxd.com/films/country/sweden/
2701;Dancer in the Dark;language;English;letterboxd.com/films/language/english/
51990;Amores Perros;studio;Altavista Films;letterboxd.com/studio/altavista-films/
51990;Amores Perros;studio;Zeta Film;letterboxd.com/studio/zeta-film-mx/
51990;Amores Perros;country;Mexico;letterboxd.com/films/country/mexico/
51990;Amores Perros;language;Spanish;letterboxd.com/films/language/spanish/
51483;Requiem for a Dream;studio;Artisan Entertainment;letterboxd.com/studio/artisan-entertainment/
51483;Requiem for a Dream;studio;Thousand Words;letterboxd.com/studio/thousand-words/
51483;Requiem for a Dream;studio;Protozoa Pictures;letterboxd.com/studio/protozoa-pictures/
51483;Requiem for a Dream;country;USA;letterboxd.com/films/country/usa/
51483;Requiem for a Dream;language;English;letterboxd.com/films/language/english/
48830;Battlefield Earth;studio;Franchise Pictures;letterboxd.com/studio/franchise-pictures/
48830;Battlefield Earth;studio;Jonathan D. Krane Productions;letterboxd.com/studio/jonathan-d-krane-productions/
48830;Battlefield Earth;studio;JTP Films;letterboxd.com/studio/jtp-films/
48830;Battlefield Earth;studio;Warner Bros. Pictures;letterboxd.com/studio/warner-bros-pictures/
48830;Battlefield Earth;studio;Morgan Creek Entertainment;letterboxd.com/studio/morgan-creek-entertainment/
48830;Battlefield Earth;studio;Don Carmody Productions;letterboxd.com/studio/don-carmody-productions/
48830;Battlefield Earth;country;Canada;letterboxd.com/films/country/canada/
48830;Battlefield Earth;country;USA;letterboxd.com/films/country/usa/
48830;Battlefield Earth;language;English;letterboxd.com/films/language/english/
48830;Battlefield Earth;language;French;letterboxd.com/films/language/french/
48830;Battlefield Earth;language;English;letterboxd.com/films/language/english/
51952;Gladiator;studio;Universal Pictures;letterboxd.com/studio/universal-pictures/
51952;Gladiator;studio;Scott Free Productions;letterboxd.com/studio/scott-free-productions/
51952;Gladiator;studio;Red Wagon Entertainment;letterboxd.com/studio/red-wagon-entertainment/
51952;Gladiator;studio;Mill Film;letterboxd.com/studio/mill-film/
51952;Gladiator;studio;DreamWorks Pictures;letterboxd.com/studio/dreamworks-pictures/
51952;Gladiator;country;UK;letterboxd.com/films/country/uk/
51952;Gladiator;country;USA;letterboxd.com/films/country/usa/
51952;Gladiator;language;English;letterboxd.com/films/language/english/
47068;Final Destination;studio;Hard Eight Pictures;letterboxd.com/studio/hard-eight-pictures/
47068;Final Destination;studio;New Line Cinema;letterboxd.com/studio/new-line-cinema/
47068;Final Destination;studio;Zide-Perry Productions;letterboxd.com/studio/zide-perry-productions/
47068;Final Destination;country;USA;letterboxd.com/films/country/usa/
47068;Final Destination;language;English;letterboxd.com/films/language/english/
47068;Final Destination;language;English;letterboxd.com/films/language/english/
47068;Final Destination;language;French;letterboxd.com/films/language/french/
50089;Pitch Black;studio;Interscope Communications;letterboxd.com/studio/interscope-communications/
50089;Pitch Black;country;USA;letterboxd.com/films/country/usa/
50089;Pitch Black;language;English;letterboxd.com/films/language/english/
50089;Pitch Black;language;Arabic;letterboxd.com/films/language/arabic/
50089;Pitch Black;language;English;letterboxd.com/films/language/english/
51097;American Psycho;studio;Lionsgate;letterboxd.com/studio/lionsgate-1/
51097;American Psycho;studio;Pressman Film;letterboxd.com/studio/pressman-film/
51097;American Psycho;studio;Muse Productions;letterboxd.com/studio/muse-productions/
51097;American Psycho;studio;Christian Halsey Solomon Productions;letterboxd.com/studio/christian-halsey-solomon-productions/
51097;American Psycho;country;Canada;letterboxd.com/films/country/canada/
51097;American Psycho;country;USA;letterboxd.com/films/country/usa/
51097;American Psycho;language;English;letterboxd.com/films/language/english/
51097;American Psycho;language;English;letterboxd.com/films/language/english/
51097;American Psycho;language;Spanish;letterboxd.com/films/language/spanish/
51097;American Psycho;language;Cantonese;letterboxd.com/films/language/cantonese/
50369;Bicentennial Man;studio;Columbia Pictures;letterboxd.com/studio/columbia-pictures/
50369;Bicentennial Man;studio;Touchstone Pictures;letterboxd.com/studio/touchstone-pictures/
50369;Bicentennial Man;studio;1492 Pictures;letterboxd.com/studio/1492-pictures/
50369;Bicentennial Man;studio;Laurence Mark Productions;letterboxd.com/studio/laurence-mark-productions/
50369;Bicentennial Man;studio;Radiant Productions;letterboxd.com/studio/radiant-productions/
50369;Bicentennial Man;country;Germany;letterboxd.com/films/country/germany/
50369;Bicentennial Man;country;USA;letterboxd.com/films/country/usa/
50369;Bicentennial Man;language;English;letterboxd.com/films/language/english/
49671;Girl, Interrupted;studio;Red Wagon Entertainment;letterboxd.com/studio/red-wagon-entertainment/
49671;Girl, Interrupted;studio;Columbia Pictures;letterboxd.com/studio/columbia-pictures/
49671;Girl, Interrupted;country;USA;letterboxd.com/films/country/usa/
49671;Girl, Interrupted;language;English;letterboxd.com/films/language/english/
51728;Magnolia;studio;New Line Cinema;letterboxd.com/studio/new-line-cinema/
51728;Magnolia;studio;Ghoulardi Film Company;letterboxd.com/studio/ghoulardi-film-company/
51728;Magnolia;country;USA;letterboxd.com/films/country/usa/
51728;Magnolia;language;English;letterboxd.com/films/language/english/
51728;Magnolia;language;English;letterboxd.com/films/language/english/
51728;Magnolia;language;French;letterboxd.com/films/language/french/
51728;Magnolia;language;German;letterboxd.com/films/language/german/
51613;The Green Mile;studio;Castle Rock Entertainment;letterboxd.com/studio/castle-rock-entertainment/
51613;The Green Mile;studio;Darkwoods Productions;letterboxd.com/studio/darkwoods-productions/
51613;The Green Mile;country;USA;letterboxd.com/films/country/usa/
51613;The Green Mile;language;English;letterboxd.com/films/language/english/
51613;The Green Mile;language;French;letterboxd.com/films/language/french/
51613;The Green Mile;language;English;letterboxd.com/films/language/english/
45628;Audition;studio;Basara Pictures;letterboxd.com/studio/basara-pictures/
45628;Audition;studio;Creators Company Connection;letterboxd.com/studio/creators-company-connection/
45628;Audition;studio;Omega Project;letterboxd.com/studio/omega-project/
45628;Audition;country;Japan;letterboxd.com/films/country/japan/
45628;Audition;language;Japanese;letterboxd.com/films/language/japanese/
51568;Fight Club;studio;Fox 2000 Pictures;letterboxd.com/studio/fox-2000-pictures/
51568;Fight Club;studio;Regency Enterprises;letterboxd.com/studio/regency-enterprises/
51568;Fight Club;studio;The Linson Company;letterboxd.com/studio/the-linson-company/
51568;Fight Club;studio;20th Century Fox;letterboxd.com/studio/20th-century-fox/
51568;Fight Club;studio;Taurus Film;letterboxd.com/studio/taurus-film/
51568;Fight Club;country;Germany;letterboxd.com/films/country/germany/
