name;role;link;film_id;film_title
Claire Brooksbank;makeup;/makeup/claire-brooksbank/;561763;Pig
Amber Arpin;makeup;/makeup/amber-arpin/;561763;Pig
Pamela Warden;makeup;/makeup/pamela-warden/;561763;Pig
Emie Otis;hairstyling;/hairstyling/emie-otis/;561763;Pig
John Landis;director;/director/john-landis/;51338;An American Werewolf in London
George Folsey Jr.;producer;/producer/george-folsey-jr/;51338;An American Werewolf in London
John Landis;writer;/writer/john-landis/;51338;An American Werewolf in London
Debbie McWilliams;casting;/casting/debbie-mcwilliams/;51338;An American Werewolf in London
Malcolm Campbell;editor;/editor/malcolm-campbell/;51338;An American Werewolf in London
Robert Paynter;cinematography;/cinematography/robert-paynter/;51338;An American Werewolf in London
David Tringham;assistant-director;/assistant-director/david-tringham/;51338;An American Werewolf in London
Jon Peters;executive-producer;/executive-producer/jon-peters/;51338;An American Werewolf in London
Peter Guber;executive-producer;/executive-producer/peter-guber/;51338;An American Werewolf in London
Maurice Gillett;lighting;/lighting/maurice-gillett/;51338;An American Werewolf in London
David Garfath;camera-operator;/camera-operator/david-garfath/;51338;An American Werewolf in London
Leslie Dilley;art-direction;/art-direction/leslie-dilley/;51338;An American Werewolf in London
Keith Pain;art-direction;/art-direction/keith-pain/;51338;An American Werewolf in London
Peter Childs;art-direction;/art-direction/peter-childs-1/;51338;An American Werewolf in London
Simon Wakefield;set-decoration;/set-decoration/simon-wakefield/;51338;An American Werewolf in London
Martin Gutteridge;special-effects;/special-effects/martin-gutteridge/;51338;An American Werewolf in London
Roy Alon;stunts;/stunts/roy-alon/;51338;An American Werewolf in London
Greg Powell;stunts;/stunts/greg-powell/;51338;An American Werewolf in London
Terry Forrestal;stunts;/stunts/terry-forrestal/;51338;An American Werewolf in London
Gareth Milne;stunts;/stunts/gareth-milne-1/;51338;An American Werewolf in London
Sue Crosland;stunts;/stunts/sue-crosland/;51338;An American Werewolf in London
Doug Robinson;stunts;/stunts/doug-robinson-4/;51338;An American Werewolf in London
Carl La Fong;stunts;/stunts/carl-la-fong/;51338;An American Werewolf in London
Fred Haggerty;stunts;/stunts/fred-haggerty/;51338;An American Werewolf in London
Clive Curtis;stunts;/stunts/clive-curtis/;51338;An American Werewolf in London
Nick Hobbs;stunts;/stunts/nick-hobbs/;51338;An American Werewolf in London
Marc Boyle;stunts;/stunts/marc-boyle/;51338;An American Werewolf in London
Terence Plummer;stunts;/stunts/terence-plummer/;51338;An American Werewolf in London
Rocky Taylor;stunts;/stunts/rocky-taylor/;51338;An American Werewolf in London
Dickey Beer;stunts;/stunts/dickey-beer/;51338;An American Werewolf in London
Sadie Eden;stunts;/stunts/sadie-eden/;51338;An American Werewolf in London
Billy Horrigan;stunts;/stunts/billy-horrigan/;51338;An American Werewolf in London
Romo Gorrara;stunts;/stunts/romo-gorrara/;51338;An American Werewolf in London
Ken Barker;stunts;/stunts/ken-barker-1/;51338;An American Werewolf in London
Peter Diamond;stunts;/stunts/peter-diamond/;51338;An American Werewolf in London
Arthur Howell;stunts;/stunts/arthur-howell/;51338;An American Werewolf in London
Tony Smart;stunts;/stunts/tony-smart-1/;51338;An American Werewolf in London
Paul Weston;stunts;/stunts/paul-weston/;51338;An American Werewolf in London
Valentino Musetti;stunts;/stunts/valentino-musetti/;51338;An American Werewolf in London
Tracey Eddon;stunts;/stunts/tracey-eddon/;51338;An American Werewolf in London
Frank Henson;stunts;/stunts/frank-henson/;51338;An American Werewolf in London
Ken Sheppard;stunts;/stunts/ken-sheppard/;51338;An American Werewolf in London
Nick Wilkinson;stunts;/stunts/nick-wilkinson-2/;51338;An American Werewolf in London
Colin Skeaping;stunts;/stunts/colin-skeaping/;51338;An American Werewolf in London
Vic Armstrong;stunts;/stunts/vic-armstrong/;51338;An American Werewolf in London
Elmer Bernstein;composer;/composer/elmer-bernstein/;51338;An American Werewolf in London
John Poyner;sound;/sound/john-poyner/;51338;An American Werewolf in London
Ivan Sharrock;sound;/sound/ivan-sharrock/;51338;An American Werewolf in London
Don Sharpe;sound;/sound/don-sharpe/;51338;An American Werewolf in London
Deborah Nadoolman Landis;costume-design;/costume-design/deborah-nadoolman-landis/;51338;An American Werewolf in London
Robin Grantham;makeup;/makeup/robin-grantham/;51338;An American Werewolf in London
Rick Baker;makeup;/makeup/rick-baker/;51338;An American Werewolf in London
Beryl Lerman;makeup;/makeup/beryl-lerman/;51338;An American Werewolf in London
Celine Song;director;/director/celine-song/;591053;Past Lives
Pamela Koffler;producer;/producer/pamela-koffler/;591053;Past Lives
David Hinojosa;producer;/producer/david-hinojosa/;591053;Past Lives
Christine Vachon;producer;/producer/christine-vachon/;591053;Past Lives
Yale Chasin;producer;/producer/yale-chasin/;591053;Past Lives
Khan Kwon;producer;/producer/khan-kwon/;591053;Past Lives
Celine Song;writer;/writer/celine-song/;591053;Past Lives
Ellen Chenoweth;casting;/casting/ellen-chenoweth/;591053;Past Lives
Susanne Scheel;casting;/casting/susanne-scheel/;591053;Past Lives
Keith Fraase;editor;/editor/keith-fraase/;591053;Past Lives
Shabier Kirchner;cinematography;/cinematography/shabier-kirchner/;591053;Past Lives
Geraldine Schubert;assistant-director;/assistant-director/geraldine-schubert/;591053;Past Lives
Samuel Clark;assistant-director;/assistant-director/samuel-clark/;591053;Past Lives
Ben Kahn;assistant-director;/assistant-director/ben-kahn-1/;591053;Past Lives
Celine Song;executive-producer;/executive-producer/celine-song/;591053;Past Lives
Taylor Shung;executive-producer;/executive-producer/taylor-shung/;591053;Past Lives
Christine D'Souza Gelb;executive-producer;/executive-producer/christine-dsouza-gelb/;591053;Past Lives
Yeonu Choi;executive-producer;/executive-producer/yeonu-choi/;591053;Past Lives
Jerry Kyoungboum Ko;executive-producer;/executive-producer/jerry-kyoungboum-ko/;591053;Past Lives
Miky Lee;executive-producer;/executive-producer/miky-lee/;591053;Past Lives
Kang Ho-sung;executive-producer;/executive-producer/kang-ho-sung/;591053;Past Lives
Andrew Hubbard;lighting;/lighting/andrew-hubbard/;591053;Past Lives
Sarah Blevins;lighting;/lighting/sarah-blevins-1/;591053;Past Lives
Chuck Morris;lighting;/lighting/chuck-morris/;591053;Past Lives
Jay Kemp;lighting;/lighting/jay-kemp/;591053;Past Lives
Aaron Brown;camera-operator;/camera-operator/aaron-brown-2/;591053;Past Lives
Ben Noftzger;camera-operator;/camera-operator/ben-noftzger/;591053;Past Lives
Doug Durant;camera-operator;/camera-operator/doug-durant/;591053;Past Lives
George Tur;additional-photography;/additional-photography/george-tur/;591053;Past Lives
Grace Yun;production-design;/production-design/grace-yun/;591053;Past Lives
Alan Lampert;art-direction;/art-direction/alan-lampert/;591053;Past Lives
Antje Ellermann;art-direction;/art-direction/antje-ellermann-1/;591053;Past Lives
Kim Hyo Jung;art-direction;/art-direction/kim-hyo-jung-1/;591053;Past Lives
Neslihan Arslan;art-direction;/art-direction/neslihan-arslan-1/;591053;Past Lives
Joanne Ling;set-decoration;/set-decoration/joanne-ling/;591053;Past Lives
James Cage;set-decoration;/set-decoration/james-cage/;591053;Past Lives
Earl Hall;set-decoration;/set-decoration/earl-hall/;591053;Past Lives
Charles Carter;set-decoration;/set-decoration/charles-carter-3/;591053;Past Lives
Mark Kurtz;set-decoration;/set-decoration/mark-kurtz/;591053;Past Lives
Dajuan Walker;set-decoration;/set-decoration/dajuan-walker/;591053;Past Lives
Nicholas J. Miceli;set-decoration;/set-decoration/nicholas-j-miceli/;591053;Past Lives
Dennis Yi;set-decoration;/set-decoration/dennis-yi/;591053;Past Lives
Helena Darku;set-decoration;/set-decoration/helena-darku/;591053;Past Lives
Ruby Ling;set-decoration;/set-decoration/ruby-ling/;591053;Past Lives
Mike Cardenas;set-decoration;/set-decoration/mike-cardenas/;591053;Past Lives
Tess Altman;set-decoration;/set-decoration/tess-altman/;591053;Past Lives
Kevin Sosbe;set-decoration;/set-decoration/kevin-sosbe/;591053;Past Lives
Michael Huber;visual-effects;/visual-effects/michael-huber-1/;591053;Past Lives
Alex Lemke;visual-effects;/visual-effects/alex-lemke/;591053;Past Lives
Nick Crist;visual-effects;/visual-effects/nick-crist/;591053;Past Lives
Aaron Becker;title-design;/title-design/aaron-becker/;591053;Past Lives
Nitasha Bhambree;stunts;/stunts/nitasha-bhambree/;591053;Past Lives
Declan Mulvey;stunts;/stunts/declan-mulvey/;591053;Past Lives
Christopher Bear;composer;/composer/christopher-bear/;591053;Past Lives
Daniel Rossen;composer;/composer/daniel-rossen/;591053;Past Lives
Marko Costanzo;sound;/sound/marko-costanzo/;591053;Past Lives
George A. Lara;sound;/sound/george-a-lara/;591053;Past Lives
Jacob Ribicoff;sound;/sound/jacob-ribicoff/;591053;Past Lives
Dimitri Kouri;sound;/sound/dimitri-kouri/;591053;Past Lives
Eric Strausser;sound;/sound/eric-strausser/;591053;Past Lives
Katina Danabassis;costume-design;/costume-design/katina-danabassis/;591053;Past Lives
Melanie Licata;makeup;/makeup/melanie-licata/;591053;Past Lives
Ivy Ermert;makeup;/makeup/ivy-ermert/;591053;Past Lives
Sarah Graalman;makeup;/makeup/sarah-graalman/;591053;Past Lives
Tayler Winer;makeup;/makeup/tayler-winer/;591053;Past Lives
Baek Hui-jin;makeup;/makeup/baek-hui-jin/;591053;Past Lives
Ellen Bodkins;makeup;/makeup/ellen-bodkins/;591053;Past Lives
Melanie Harris;hairstyling;/hairstyling/melanie-harris-2/;591053;Past Lives
Datania Gregg;hairstyling;/hairstyling/datania-gregg/;591053;Past Lives
Antoinette Wade;hairstyling;/hairstyling/antoinette-wade/;591053;Past Lives
Jared Hess;director;/director/jared-hess/;47867;Napoleon Dynamite
Sean Covel;producer;/producer/sean-covel/;47867;Napoleon Dynamite
Jeremy Coon;producer;/producer/jeremy-coon/;47867;Napoleon Dynamite
Chris Wyatt;producer;/producer/chris-wyatt-2/;47867;Napoleon Dynamite
Jared Hess;writer;/writer/jared-hess/;47867;Napoleon Dynamite
Jerusha Hess;writer;/writer/jerusha-hess/;47867;Napoleon Dynamite
Jory Weitz;casting;/casting/jory-weitz/;47867;Napoleon Dynamite
Jeremy Coon;editor;/editor/jeremy-coon/;47867;Napoleon Dynamite
Munn Powell;cinematography;/cinematography/munn-powell/;47867;Napoleon Dynamite
Tim Skousen;assistant-director;/assistant-director/tim-skousen/;47867;Napoleon Dynamite
Brian Petersen;assistant-director;/assistant-director/brian-petersen/;47867;Napoleon Dynamite
Duff Rich;lighting;/lighting/duff-rich/;47867;Napoleon Dynamite
Cory Lorenzen;production-design;/production-design/cory-lorenzen/;47867;Napoleon Dynamite
Curt Jensen;art-direction;/art-direction/curt-jensen/;47867;Napoleon Dynamite
Joshua D. Comen;visual-effects;/visual-effects/joshua-d-comen/;47867;Napoleon Dynamite
Mark Murdoch;stunts;/stunts/mark-murdoch-1/;47867;Napoleon Dynamite
John Swihart;composer;/composer/john-swihart/;47867;Napoleon Dynamite
Ken Dufva;sound;/sound/ken-dufva/;47867;Napoleon Dynamite
Matt Davis;sound;/sound/matt-davis-13/;47867;Napoleon Dynamite
Mark Linden;sound;/sound/mark-linden/;47867;Napoleon Dynamite
Darrin Mann;sound;/sound/darrin-mann/;47867;Napoleon Dynamite
Tara A. Paul;sound;/sound/tara-a-paul/;47867;Napoleon Dynamite
Joan Rowe;sound;/sound/joan-rowe/;47867;Napoleon Dynamite
Harry E. Snodgrass;sound;/sound/harry-e-snodgrass/;47867;Napoleon Dynamite
Jerusha Hess;costume-design;/costume-design/jerusha-hess/;47867;Napoleon Dynamite
Steve Costanza;makeup;/makeup/steve-costanza/;47867;Napoleon Dynamite
Daniel Demke;hairstyling;/hairstyling/daniel-demke/;47867;Napoleon Dynamite
Denis Villeneuve;director;/director/denis-villeneuve/;371378;Dune
Chris Carreras;producer;/producer/chris-carreras/;371378;Dune
Jessica Derhammer;producer;/producer/jessica-derhammer/;371378;Dune
Vasco Xu;producer;/producer/vasco-xu/;371378;Dune
Mary Parent;producer;/producer/mary-parent/;371378;Dune
Cale Boyter;producer;/producer/cale-boyter/;371378;Dune
Denis Villeneuve;producer;/producer/denis-villeneuve/;371378;Dune
Joseph M. Caracciolo Jr.;producer;/producer/joseph-m-caracciolo-jr/;371378;Dune
Eric Roth;writer;/writer/eric-roth/;371378;Dune
Denis Villeneuve;writer;/writer/denis-villeneuve/;371378;Dune
Jon Spaihts;writer;/writer/jon-spaihts/;371378;Dune
Frank Herbert;original-writer;/original-writer/frank-herbert/;371378;Dune
Francine Maisler;casting;/casting/francine-maisler/;371378;Dune
Jina Jay;casting;/casting/jina-jay/;371378;Dune
Kathy Driscoll-Mohler;casting;/casting/kathy-driscoll/;371378;Dune
Molly Rose;casting;/casting/molly-rose/;371378;Dune
Joe Walker;editor;/editor/joe-walker/;371378;Dune
Greig Fraser;cinematography;/cinematography/greig-fraser/;371378;Dune
Lee Tailor;assistant-director;/assistant-director/contributor:2495131/;371378;Dune
Chris Carreras;assistant-director;/assistant-director/chris-carreras/;371378;Dune
Tom Rye;assistant-director;/assistant-director/tom-rye/;371378;Dune
Cliff Lanning;assistant-director;/assistant-director/cliff-lanning/;371378;Dune
Tom Struthers;additional-directing;/additional-directing/tom-struthers/;371378;Dune
Richard P. Rubinstein;executive-producer;/executive-producer/richard-p-rubinstein/;371378;Dune
John Harrison;executive-producer;/executive-producer/john-harrison-2/;371378;Dune
Thomas Tull;executive-producer;/executive-producer/thomas-tull/;371378;Dune
Brian Herbert;executive-producer;/executive-producer/brian-herbert/;371378;Dune
Byron Merritt;executive-producer;/executive-producer/byron-merritt/;371378;Dune
Kim Herbert;executive-producer;/executive-producer/kim-herbert/;371378;Dune
Jon Spaihts;executive-producer;/executive-producer/jon-spaihts/;371378;Dune
Herb Gains;executive-producer;/executive-producer/herb-gains/;371378;Dune
Tanya Lapointe;executive-producer;/executive-producer/tanya-lapointe/;371378;Dune
Joshua Grode;executive-producer;/executive-producer/joshua-grode/;371378;Dune
Jamie Mills;lighting;/lighting/jamie-mills/;371378;Dune
Krisztián Paluch;lighting;/lighting/krisztian-paluch/;371378;Dune
Daniel Vilar;camera-operator;/camera-operator/daniel-vilar/;371378;Dune
Bela Trutz;camera-operator;/camera-operator/bela-trutz/;371378;Dune
Katelin Arizmendi;additional-photography;/additional-photography/katelin-arizmendi/;371378;Dune
Patrice Vermette;production-design;/production-design/patrice-vermette/;371378;Dune
Bence Erdélyi;art-direction;/art-direction/bence-erdelyi/;371378;Dune
Borbála Debreczeni;art-direction;/art-direction/borbala-debreczeni/;371378;Dune
Karl Probert;art-direction;/art-direction/karl-probert/;371378;Dune
Gergely Rieger;art-direction;/art-direction/gergely-rieger/;371378;Dune
Tom Brown;art-direction;/art-direction/tom-brown-6/;371378;Dune
Tibor Lázár;art-direction;/art-direction/tibor-lazar/;371378;Dune
David Doran;art-direction;/art-direction/david-doran/;371378;Dune
Sam Hudecki;art-direction;/art-direction/sam-hudecki/;371378;Dune
Máté Papucsek;set-decoration;/set-decoration/mate-papucsek/;371378;Dune
Zsuzsanna Sipos;set-decoration;/set-decoration/zsuzsanna-sipos/;371378;Dune
Richard Roberts;set-decoration;/set-decoration/richard-roberts/;371378;Dune
Richard Taylor;special-effects;/special-effects/richard-taylor-4/;371378;Dune
Lorna Barnshaw;visual-effects;/visual-effects/lorna-barnshaw/;371378;Dune
Dan Finnegan;visual-effects;/visual-effects/dan-finnegan/;371378;Dune
Alvaro Garcia;visual-effects;/visual-effects/alvaro-garcia-3/;371378;Dune
Frédéric Gaudin;visual-effects;/visual-effects/frederic-gaudin-1/;371378;Dune
Michael Lemon;visual-effects;/visual-effects/michael-lemon/;371378;Dune
Hamid Shahsavari;visual-effects;/visual-effects/hamid-shahsavari/;371378;Dune
Jonathan Bygrave;visual-effects;/visual-effects/jonathan-bygrave/;371378;Dune
Ryan Wing;visual-effects;/visual-effects/ryan-wing/;371378;Dune
Shailesh Chibire;visual-effects;/visual-effects/shailesh-chibire/;371378;Dune
Brice R. Parker;visual-effects;/visual-effects/brice-r-parker/;371378;Dune
Deak Ferrand;visual-effects;/visual-effects/deak-ferrand/;371378;Dune
Paul Lambert;visual-effects;/visual-effects/paul-lambert-2/;371378;Dune
Tristan Myles;visual-effects;/visual-effects/tristan-myles/;371378;Dune
Maricel Pagulayan;visual-effects;/visual-effects/maricel-pagulayan/;371378;Dune
Brian Connor;visual-effects;/visual-effects/brian-connor/;371378;Dune
Patrik Zana;stunts;/stunts/patrik-zana/;371378;Dune
Miklos Ungvari;stunts;/stunts/miklos-ungvari/;371378;Dune
Attila Ungvári;stunts;/stunts/attila-ungvari/;371378;Dune
Gyula Tóth;stunts;/stunts/gyula-toth-1/;371378;Dune
Sam Trimming;stunts;/stunts/sam-trimming/;371378;Dune
Szabolcs Tarnócai;stunts;/stunts/szabolcs-tarnocai/;371378;Dune
Levente Tamási;stunts;/stunts/levente-tamasi/;371378;Dune
Zoltán Szántó;stunts;/stunts/zoltan-szanto/;371378;Dune
Miklós Szentváry-Lukács;stunts;/stunts/miklos-szentvary-lukacs/;371378;Dune
Gábor Szemán;stunts;/stunts/gabor-szeman/;371378;Dune
Tibor Szauerwein;stunts;/stunts/tibor-szauerwein/;371378;Dune
Ákos Szalai;stunts;/stunts/akos-szalai/;371378;Dune
Ármin Somogyvári;stunts;/stunts/armin-somogyvari/;371378;Dune
Viktor Sokorai;stunts;/stunts/viktor-sokorai/;371378;Dune
Péter Sokorai;stunts;/stunts/peter-sokorai/;371378;Dune
Tomáš Sobotka;stunts;/stunts/tomas-sobotka/;371378;Dune
Christopher Bogdanski Shore;stunts;/stunts/christopher-bogdanski-shore/;371378;Dune
Andras Seregi;stunts;/stunts/andras-seregi/;371378;Dune
Tomas Rydval;stunts;/stunts/tomas-rydval/;371378;Dune
István Rubóczki;stunts;/stunts/istvan-ruboczki/;371378;Dune
Róbert Rajkay;stunts;/stunts/robert-rajkay/;371378;Dune
Gábor Perei;stunts;/stunts/gabor-perei/;371378;Dune
Abdellah Oukseh;stunts;/stunts/abdellah-oukseh/;371378;Dune
Iván Orsányi;stunts;/stunts/ivan-orsanyi/;371378;Dune
Béla Orsányi;stunts;/stunts/bela-orsanyi/;371378;Dune
János Oláh;stunts;/stunts/janos-olah/;371378;Dune
Narantsogt Tsogtsaikhan;stunts;/stunts/narantsogt-tsogtsaikhan/;371378;Dune
Medhi Naji;stunts;/stunts/medhi-naji/;371378;Dune
Attila Móra;stunts;/stunts/attila-mora/;371378;Dune
Zoltán Molnár;stunts;/stunts/zoltan-molnar/;371378;Dune
Sándor Mike;stunts;/stunts/sandor-mike/;371378;Dune
István Draco Markolt;stunts;/stunts/istvan-draco-markolt/;371378;Dune
Mónica López Aleman;stunts;/stunts/monica-lopez-aleman/;371378;Dune
