name;link;character_name;film_id;film_title
Mark Cayer;/actor/mark-cayer/;Worshipper;41742;Jesus Christ Vampire Hunter
Olga Chrzanowska;/actor/olga-chrzanowska/;Worshipper;41742;Jesus Christ Vampire Hunter
Eric Demarbre;/actor/eric-demarbre/;Hockey Jersey Atheist;41742;Jesus Christ Vampire Hunter
Miles Finlayson;/actor/miles-finlayson/;Atheist;41742;Jesus Christ Vampire Hunter
Stephanie Halin;/actor/stephanie-halin/;Lesbian Vampire;41742;Jesus Christ Vampire Hunter
Claudia Jurt;/actor/claudia-jurt/;Misty Winters;41742;Jesus Christ Vampire Hunter
Yves Macra;/actor/yves-macra/;The limo driver;41742;Jesus Christ Vampire Hunter
Jason McMaster;/actor/jason-mcmaster/;Atheist 1;41742;Jesus Christ Vampire Hunter
Karm Parker;/actor/karm-parker/;Atheist #6;41742;Jesus Christ Vampire Hunter
Mark Pollesel;/actor/mark-pollesel/;Dancer;41742;Jesus Christ Vampire Hunter
Steve Sauve;/actor/steve-sauve/;Pedestrian, Homeless Person;41742;Jesus Christ Vampire Hunter
Casey Tourangeau;/actor/casey-tourangeau/;Singer, Musical Scene;41742;Jesus Christ Vampire Hunter
Petr Maur;/actor/petr-maur/;Photographer #1;41742;Jesus Christ Vampire Hunter
Johnny Vegas;/actor/johnny-vegas-1/;Self;41742;Jesus Christ Vampire Hunter
Elijah Wood;/actor/elijah-wood/;Frodo;51930;The Lord of the Rings: The Fellowship of the Ring
Ian McKellen;/actor/ian-mckellen/;Gandalf;51930;The Lord of the Rings: The Fellowship of the Ring
Viggo Mortensen;/actor/viggo-mortensen/;Aragorn;51930;The Lord of the Rings: The Fellowship of the Ring
Sean Astin;/actor/sean-astin/;Sam;51930;The Lord of the Rings: The Fellowship of the Ring
Ian Holm;/actor/ian-holm/;Bilbo;51930;The Lord of the Rings: The Fellowship of the Ring
Liv Tyler;/actor/liv-tyler/;Arwen;51930;The Lord of the Rings: The Fellowship of the Ring
Christopher Lee;/actor/christopher-lee/;Saruman;51930;The Lord of the Rings: The Fellowship of the Ring
Sean Bean;/actor/sean-bean/;Boromir;51930;The Lord of the Rings: The Fellowship of the Ring
Billy Boyd;/actor/billy-boyd/;Pippin;51930;The Lord of the Rings: The Fellowship of the Ring
Dominic Monaghan;/actor/dominic-monaghan/;Merry;51930;The Lord of the Rings: The Fellowship of the Ring
John Rhys-Davies;/actor/john-rhys-davies/;Gimli;51930;The Lord of the Rings: The Fellowship of the Ring
Orlando Bloom;/actor/orlando-bloom/;Legolas;51930;The Lord of the Rings: The Fellowship of the Ring
Cate Blanchett;/actor/cate-blanchett/;Galadriel;51930;The Lord of the Rings: The Fellowship of the Ring
Hugo Weaving;/actor/hugo-weaving/;Elrond;51930;The Lord of the Rings: The Fellowship of the Ring
Andy Serkis;/actor/andy-serkis/;Gollum;51930;The Lord of the Rings: The Fellowship of the Ring
Marton Csokas;/actor/marton-csokas/;Celeborn;51930;The Lord of the Rings: The Fellowship of the Ring
Craig Parker;/actor/craig-parker/;Haldir;51930;The Lord of the Rings: The Fellowship of the Ring
Lawrence Makoare;/actor/lawrence-makoare/;Lurtz;51930;The Lord of the Rings: The Fellowship of the Ring
Brent McIntyre;/actor/brent-mcintyre-1/;Witch-King;51930;The Lord of the Rings: The Fellowship of the Ring
Sala Baker;/actor/sala-baker/;Sauron;51930;The Lord of the Rings: The Fellowship of the Ring
Peter McKenzie;/actor/peter-mckenzie-1/;Elendil;51930;The Lord of the Rings: The Fellowship of the Ring
Mark Ferguson;/actor/mark-ferguson-1/;Gil-Galad;51930;The Lord of the Rings: The Fellowship of the Ring
Harry Sinclair;/actor/harry-sinclair/;Isildur;51930;The Lord of the Rings: The Fellowship of the Ring
Noel Appleby;/actor/noel-appleby/;Everard Proudfoot;51930;The Lord of the Rings: The Fellowship of the Ring
Megan Edwards;/actor/megan-edwards-5/;Mrs. Proudfoot;51930;The Lord of the Rings: The Fellowship of the Ring
Sarah McLeod;/actor/sarah-mcleod/;Rosie Cotton;51930;The Lord of the Rings: The Fellowship of the Ring
David Weatherley;/actor/david-weatherley/;Barliman Butterbur;51930;The Lord of the Rings: The Fellowship of the Ring
Ian Mune;/actor/ian-mune-1/;Bounder;51930;The Lord of the Rings: The Fellowship of the Ring
Michael Elsworth;/actor/michael-elsworth-1/;Gondorian Archivist;51930;The Lord of the Rings: The Fellowship of the Ring
Cameron Rhodes;/actor/cameron-rhodes/;Farmer Maggot;51930;The Lord of the Rings: The Fellowship of the Ring
Martyn Sanderson;/actor/martyn-sanderson/;Gate Keeper;51930;The Lord of the Rings: The Fellowship of the Ring
Billy Jackson;/actor/billy-jackson-1/;Cute Hobbit Child;51930;The Lord of the Rings: The Fellowship of the Ring
Katie Jackson;/actor/katie-jackson-2/;Cute Hobbit Child;51930;The Lord of the Rings: The Fellowship of the Ring
Alan Howard;/actor/alan-howard/;The Ring (voice);51930;The Lord of the Rings: The Fellowship of the Ring
Victoria Beynon-Cole;/actor/victoria-beynon-cole/;Hero Orc / Goblin / Uruk-hai / Ringwraith;51930;The Lord of the Rings: The Fellowship of the Ring
Lee Hartley;/actor/lee-hartley-1/;Hero Orc / Goblin / Uruk-hai / Ringwraith;51930;The Lord of the Rings: The Fellowship of the Ring
Sam La Hood;/actor/sam-la-hood-1/;Hero Orc / Goblin / Uruk-hai / Ringwraith;51930;The Lord of the Rings: The Fellowship of the Ring
Chris Streeter;/actor/chris-streeter-1/;Hero Orc / Goblin / Uruk-hai / Ringwraith;51930;The Lord of the Rings: The Fellowship of the Ring
Phil Grieve;/actor/phil-grieve-1/;Hero Orc / Goblin / Uruk-hai / Ringwraith;51930;The Lord of the Rings: The Fellowship of the Ring
Jonathan Jordan;/actor/jonathan-jordan/;Hero Orc / Goblin / Uruk-hai / Ringwraith;51930;The Lord of the Rings: The Fellowship of the Ring
Semi Kuresa;/actor/semi-kuresa-1/;Hero Orc / Goblin / Uruk-hai / Ringwraith;51930;The Lord of the Rings: The Fellowship of the Ring
Clinton Ulyatt;/actor/clinton-ulyatt-1/;Hero Orc / Goblin / Uruk-hai / Ringwraith;51930;The Lord of the Rings: The Fellowship of the Ring
Paul Bryson;/actor/paul-bryson-1/;Hero Orc / Goblin / Uruk-hai / Ringwraith;51930;The Lord of the Rings: The Fellowship of the Ring
Lance Fabian Kemp;/actor/lance-fabian-kemp-1/;Hero Orc / Goblin / Uruk-hai / Ringwraith;51930;The Lord of the Rings: The Fellowship of the Ring
Jono Manks;/actor/jono-manks-1/;Hero Orc / Goblin / Uruk-hai / Ringwraith;51930;The Lord of the Rings: The Fellowship of the Ring
Ben Price;/actor/ben-price-5/;Hero Orc / Goblin / Uruk-hai / Ringwraith;51930;The Lord of the Rings: The Fellowship of the Ring
Peter Jackson;/actor/peter-jackson/;Albert Dreary / Painting of Bungo Baggins (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Chris Ryan;/actor/chris-ryan-7/;Breelander (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Bret McKenzie;/actor/bret-mckenzie/;Figwit (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Betty Adams;/actor/betty-adams-1/;Hobbit (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Timothy Bartlett;/actor/timothy-bartlett/;Hobbit (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Bob Blackwell;/actor/bob-blackwell/;Hobbit (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
David Houma;/actor/david-houma/;Hobbit (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Jo Surgison;/actor/jo-surgison/;Hobbit (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Liz Merton;/actor/liz-merton/;Hobbit Band Member (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Zo Hartley;/actor/zo-hartley/;Kissing Hobbit (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Norman Cates;/actor/norman-cates/;Party Hobbit (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Jeff Kingsford-Brown;/actor/jeff-kingsford-brown/;Party Hobbit (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Marta Martí;/actor/marta-marti/;Village Female Hobbit (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Riley Brophy;/actor/riley-brophy/;Cute Hobbit Child (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Phoebe Gittins;/actor/phoebe-gittins/;Cute Hobbit Child (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Taea Hartwell;/actor/taea-hartwell-1/;Cute Hobbit Child (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Shane Rangi;/actor/shane-rangi/;Witch-King (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Jed Brophy;/actor/jed-brophy/;Ringwraith (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Paul Shapcott;/actor/paul-shapcott/;Burning Ringwraith (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Alan Lee;/actor/alan-lee-1/;Ring King of Men (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Larry Rew;/actor/larry-rew/;Ring King of Men (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Gino Acevedo;/actor/gino-acevedo/;Ring Dwarf-Lord (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Xander Forterie;/actor/xander-forterie/;Ring Dwarf-Lord (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Richard Maybery;/actor/richard-maybery/;Ring Dwarf-Lord (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Sabine Crossen;/actor/sabine-crossen/;Rivendell Elf (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Gareth Jensen;/actor/gareth-jensen/;Rivendell Elf (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Ben Britton;/actor/ben-britton/;Last Alliance Elf / Rivendell Elf (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Kester Fordham;/actor/kester-fordham/;Last Alliance Elf / Rivendell Elf (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Jarl Benzon;/actor/jarl-benzon-1/;Last Alliance Elf (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Sam Kelly;/actor/sam-kelly/;Last Alliance Elf / Council Elf (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Matt Appleton;/actor/matt-appleton/;Council Elf (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Blair Morton;/actor/blair-morton/;Council Elf (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Ray Henwood;/actor/ray-henwood/;Council Man (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Ralph Johnson;/actor/ralph-johnson-3/;Council Man / Orc (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Jonathan Harding;/actor/jonathan-harding/;Council Elf / Lothlorien Elf (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Jørn Benzon;/actor/jorn-benzon-1/;Lothlorien Elf (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Ben Fransham;/actor/ben-fransham/;Lothlorien Elf / Goblin / Uruk-hai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Tim Kano;/actor/tim-kano/;Gondorian Citizen (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Sacha Lee;/actor/sacha-lee/;Arms of Gollum (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Thomas Robins;/actor/thomas-robins/;Hand of Gollum (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Randall William Cook;/actor/randall-william-cook/;Cave Troll (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Rachel Clentworth;/actor/rachel-clentworth/;Goblin (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Lani Jackson;/actor/lani-jackson-1/;Goblin (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Sharon Maxwell;/actor/sharon-maxwell-1/;Goblin (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
David J. Muzzerall;/actor/david-j-muzzerall/;Goblin (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Winham Hammond;/actor/winham-hammond/;Goblin / Orc / Uruk-hai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Mana Hira Davis;/actor/mana-hira-davis/;Goblin / Orc / Uruk-hai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Warren Green;/actor/warren-green/;Isengard Orc Blacksmith (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Stu Johnson;/actor/stu-johnson/;Isengard Orc Blacksmith (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Peter Lyon;/actor/peter-lyon/;Isengard Orc Blacksmith (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Peter Daube;/actor/peter-daube/;Khai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Samuel E. Shore;/actor/samuel-e-shore/;Refugee / Orc (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Rodney Bane;/actor/rodney-bane/;Orc (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Siaosi Fonua;/actor/siaosi-fonua-1/;Orc / Uruk-hai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Ken Stratton;/actor/ken-stratton/;Isengard Orc / Last Alliance Soldier / Morgul Orc / Uruk-hai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Lynden Berrymen;/actor/lynden-berrymen/;Uruk-hai at Amon Hen (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Ryan Carey;/actor/ryan-carey/;Uruk-hai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Tack Daniel;/actor/tack-daniel/;Uruk-hai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Shane Dawson;/actor/shane-dawson-1/;Uruk-hai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Branko Dordevich;/actor/branko-dordevich/;Uruk-hai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Greg Lane;/actor/greg-lane-1/;Uruk-Hai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Tim McLachlan;/actor/tim-mclachlan/;Uruk-hai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Dean Morganty;/actor/dean-morganty/;Uruk-hai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Greg Morrison;/actor/greg-morrison-1/;Uruk-hai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Andrew Munro;/actor/andrew-munro-1/;Uruk-hai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Grant Roa;/actor/grant-roa/;Uruk-hai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Vincent Roxburgh;/actor/vincent-roxburgh/;Uruk-hai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Mike Stearne;/actor/mike-stearne/;Uruk-hai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Andrew Stehlin;/actor/andrew-stehlin/;Uruk-hai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Tim Wong;/actor/tim-wong-1/;Uruk-hai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Daniel Andrews;/actor/daniel-andrews-1/;Orc / Uruk-hai (uncredited);51930;The Lord of the Rings: The Fellowship of the Ring
Elijah Wood;/actor/elijah-wood/;Frodo;51929;The Lord of the Rings: The Two Towers
Ian McKellen;/actor/ian-mckellen/;Gandalf;51929;The Lord of the Rings: The Two Towers
Viggo Mortensen;/actor/viggo-mortensen/;Aragorn;51929;The Lord of the Rings: The Two Towers
Sean Astin;/actor/sean-astin/;Sam;51929;The Lord of the Rings: The Two Towers
Andy Serkis;/actor/andy-serkis/;Gollum;51929;The Lord of the Rings: The Two Towers
John Rhys-Davies;/actor/john-rhys-davies/;Gimli / Treebeard (voice);51929;The Lord of the Rings: The Two Towers
Orlando Bloom;/actor/orlando-bloom/;Legolas;51929;The Lord of the Rings: The Two Towers
Bernard Hill;/actor/bernard-hill/;Théoden;51929;The Lord of the Rings: The Two Towers
Miranda Otto;/actor/miranda-otto/;Éowyn;51929;The Lord of the Rings: The Two Towers
Dominic Monaghan;/actor/dominic-monaghan/;Merry;51929;The Lord of the Rings: The Two Towers
Billy Boyd;/actor/billy-boyd/;Pippin;51929;The Lord of the Rings: The Two Towers
Christopher Lee;/actor/christopher-lee/;Saruman;51929;The Lord of the Rings: The Two Towers
Cate Blanchett;/actor/cate-blanchett/;Galadriel;51929;The Lord of the Rings: The Two Towers
Liv Tyler;/actor/liv-tyler/;Arwen;51929;The Lord of the Rings: The Two Towers
Hugo Weaving;/actor/hugo-weaving/;Elrond;51929;The Lord of the Rings: The Two Towers
David Wenham;/actor/david-wenham/;Faramir;51929;The Lord of the Rings: The Two Towers
Brad Dourif;/actor/brad-dourif/;Wormtongue;51929;The Lord of the Rings: The Two Towers
Karl Urban;/actor/karl-urban/;Éomer;51929;The Lord of the Rings: The Two Towers
Craig Parker;/actor/craig-parker/;Haldir;51929;The Lord of the Rings: The Two Towers
Bruce Allpress;/actor/bruce-allpress/;Aldor;51929;The Lord of the Rings: The Two Towers
John Bach;/actor/john-bach/;Madril;51929;The Lord of the Rings: The Two Towers
Sala Baker;/actor/sala-baker/;Man Flesh Uruk;51929;The Lord of the Rings: The Two Towers
Jed Brophy;/actor/jed-brophy/;Sharku / Snaga;51929;The Lord of the Rings: The Two Towers
Sam Comery;/actor/sam-comery-1/;Eothain;51929;The Lord of the Rings: The Two Towers
Calum Gittins;/actor/calum-gittins-1/;Haleth;51929;The Lord of the Rings: The Two Towers
Phil Grieve;/actor/phil-grieve-1/;Hero Orc;51929;The Lord of the Rings: The Two Towers
Bruce Hopkins;/actor/bruce-hopkins-1/;Gamling;51929;The Lord of the Rings: The Two Towers
Paris Howe Strewe;/actor/paris-howe-strewe-1/;Théodred;51929;The Lord of the Rings: The Two Towers
Nathaniel Lees;/actor/nathaniel-lees/;Ugluk;51929;The Lord of the Rings: The Two Towers
John Leigh;/actor/john-leigh/;Háma;51929;The Lord of the Rings: The Two Towers
Robbie Magasiva;/actor/robbie-magasiva/;Mauhúr;51929;The Lord of the Rings: The Two Towers
Robyn Malcolm;/actor/robyn-malcolm/;Morwen;51929;The Lord of the Rings: The Two Towers
Bruce Phillips;/actor/bruce-phillips/;Rohan Soldier;51929;The Lord of the Rings: The Two Towers
Robert Pollock;/actor/robert-pollock/;Mordor Orc;51929;The Lord of the Rings: The Two Towers
Olivia Tennet;/actor/olivia-tennet/;Freda;51929;The Lord of the Rings: The Two Towers
Raymond Trickitt;/actor/raymond-trickitt/;Bereg;51929;The Lord of the Rings: The Two Towers
Stephen Ure;/actor/stephen-ure-1/;Grishnakh;51929;The Lord of the Rings: The Two Towers
Billy Jackson;/actor/billy-jackson-1/;Cute Rohan Refugee Child;51929;The Lord of the Rings: The Two Towers
Katie Jackson;/actor/katie-jackson-2/;Cute Rohan Refugee Child;51929;The Lord of the Rings: The Two Towers
Victoria Beynon-Cole;/actor/victoria-beynon-cole/;Hero Orc (uncredited);51929;The Lord of the Rings: The Two Towers
Lee Hartley;/actor/lee-hartley-1/;Hero Orc (uncredited);51929;The Lord of the Rings: The Two Towers
Frazer Anderson;/actor/frazer-anderson/;Orc / Ranger (uncredited);51929;The Lord of the Rings: The Two Towers
Ben Barrington;/actor/ben-barrington/;Gondorian Soldier / Ranger / Orc (uncredited);51929;The Lord of the Rings: The Two Towers
Jarl Benzon;/actor/jarl-benzon-1/;Elf Warrior / Rohan Stable Boy (uncredited);51929;The Lord of the Rings: The Two Towers
Jørn Benzon;/actor/jorn-benzon-1/;Orolonn (uncredited);51929;The Lord of the Rings: The Two Towers
Owen Black;/actor/owen-black/;Rivendell Elf (uncredited);51929;The Lord of the Rings: The Two Towers
Dorothy Anne Bonner;/actor/dorothy-anne-bonner/;Rohan Woman (uncredited);51929;The Lord of the Rings: The Two Towers
Ben Britton;/actor/ben-britton/;Fereveldir (uncredited);51929;The Lord of the Rings: The Two Towers
Riley Brophy;/actor/riley-brophy/;Rohan Refugee Child (uncredited);51929;The Lord of the Rings: The Two Towers
Alistair Browning;/actor/alistair-browning/;Damrod (uncredited);51929;The Lord of the Rings: The Two Towers
Alix Bushnell;/actor/alix-bushnell/;Rohan Refugee (uncredited);51929;The Lord of the Rings: The Two Towers
Sean Button;/actor/sean-button/;Uruk-hai (uncredited);51929;The Lord of the Rings: The Two Towers
Ryan Carey;/actor/ryan-carey/;Uruk-hai (uncredited);51929;The Lord of the Rings: The Two Towers
Rodney Cook;/actor/rodney-cook/;Uruk-hai (uncredited);51929;The Lord of the Rings: The Two Towers
Augie Davis;/actor/augie-davis/;Uruk-hai (uncredited);51929;The Lord of the Rings: The Two Towers
Mana Hira Davis;/actor/mana-hira-davis/;Gondorian Soldier / Harad Warrior / Orc / Rohan Soldier / Uruk-hai (uncredited);51929;The Lord of the Rings: The Two Towers
Shane Dawson;/actor/shane-dawson-1/;Harad Warrior / Uruk-hai (uncredited);51929;The Lord of the Rings: The Two Towers
Karlos Drinkwater;/actor/karlos-drinkwater/;Easterling Warrior (uncredited);51929;The Lord of the Rings: The Two Towers
Aron Eastwood;/actor/aron-eastwood/;Rohan Soldier (uncredited);51929;The Lord of the Rings: The Two Towers
Frank Edwards;/actor/frank-edwards/;Rohan Man (uncredited);51929;The Lord of the Rings: The Two Towers
Clint Elvy;/actor/clint-elvy/;Harad Warrior (uncredited);51929;The Lord of the Rings: The Two Towers
